x-axis,1KHZ,3
second,Volt,Volt
-25.0000000E+00,+16.6938E-03,+50.2092E-03
-24.9992250E+00,+17.0286E-03,-33.4728E-03
-24.9984500E+00,+17.1959E-03,+0.0E+00
-24.9976750E+00,+16.5265E-03,-0.0E+00
-24.9969000E+00,+17.0286E-03,-33.4728E-03
-24.9961250E+00,+17.1959E-03,+33.4728E-03
-24.9953500E+00,+17.5306E-03,-33.4728E-03
-24.9945750E+00,+17.0286E-03,-16.7364E-03
-24.9938000E+00,+16.8612E-03,+0.0E+00
-24.9930250E+00,+16.8612E-03,+16.7364E-03
-24.9922500E+00,+16.8612E-03,+0.0E+00
-24.9914750E+00,+16.8612E-03,-0.0E+00
-24.9907000E+00,+16.3591E-03,-16.7364E-03
-24.9899250E+00,+16.8612E-03,-33.4728E-03
-24.9891500E+00,+16.0244E-03,+16.7364E-03
-24.9883750E+00,+17.0286E-03,-33.4728E-03
-24.9876000E+00,+17.0286E-03,-33.4728E-03
-24.9868250E+00,+16.6938E-03,-33.4728E-03
-24.9860500E+00,+16.3591E-03,-16.7364E-03
-24.9852750E+00,+17.1959E-03,+0.0E+00
-24.9845000E+00,+16.8612E-03,+16.7364E-03
-24.9837250E+00,+16.8612E-03,+0.0E+00
-24.9829500E+00,+16.0244E-03,+33.4728E-03
-24.9821750E+00,+16.5265E-03,+16.7364E-03
-24.9814000E+00,+16.5265E-03,+16.7364E-03
-24.9806250E+00,+16.5265E-03,+0.0E+00
-24.9798500E+00,+17.1959E-03,+16.7364E-03
-24.9790750E+00,+17.1959E-03,+33.4728E-03
-24.9783000E+00,+17.5306E-03,+16.7364E-03
-24.9775250E+00,+17.3633E-03,+0.0E+00
-24.9767500E+00,+16.1917E-03,+33.4728E-03
-24.9759750E+00,+17.3633E-03,+33.4728E-03
-24.9752000E+00,+17.3633E-03,-16.7364E-03
-24.9744249E+00,+16.5265E-03,+33.4728E-03
-24.9736499E+00,+17.6980E-03,+16.7364E-03
-24.9728749E+00,+17.5306E-03,+16.7364E-03
-24.9720999E+00,+17.0286E-03,+0.0E+00
-24.9713249E+00,+16.1917E-03,+0.0E+00
-24.9705499E+00,+17.3633E-03,+33.4728E-03
-24.9697749E+00,+16.8612E-03,+16.7364E-03
-24.9689999E+00,+16.8612E-03,-33.4728E-03
-24.9682249E+00,+16.8612E-03,-16.7364E-03
-24.9674499E+00,+16.0244E-03,+0.0E+00
-24.9666749E+00,+17.1959E-03,+16.7364E-03
-24.9658999E+00,+16.5265E-03,-33.4728E-03
-24.9651249E+00,+17.5306E-03,+16.7364E-03
-24.9643499E+00,+17.3633E-03,+33.4728E-03
-24.9635749E+00,+17.0286E-03,+0.0E+00
-24.9627999E+00,+16.8612E-03,+33.4728E-03
-24.9620249E+00,+16.6938E-03,+0.0E+00
-24.9612499E+00,+17.6980E-03,+0.0E+00
-24.9604749E+00,+17.1959E-03,+16.7364E-03
-24.9596999E+00,+16.8612E-03,-0.0E+00
-24.9589249E+00,+16.8612E-03,-16.7364E-03
-24.9581499E+00,+17.3633E-03,+16.7364E-03
-24.9573749E+00,+16.8612E-03,+0.0E+00
-24.9565999E+00,+16.8612E-03,+0.0E+00
-24.9558249E+00,+16.5265E-03,+33.4728E-03
-24.9550499E+00,+16.8612E-03,+0.0E+00
-24.9542749E+00,+16.6938E-03,+16.7364E-03
-24.9534999E+00,+16.6938E-03,+16.7364E-03
-24.9527249E+00,+16.8612E-03,-33.4728E-03
-24.9519499E+00,+17.3633E-03,-16.7364E-03
-24.9511749E+00,+16.3591E-03,+0.0E+00
-24.9503999E+00,+17.6980E-03,+50.2092E-03
-24.9496249E+00,+17.1959E-03,+16.7364E-03
-24.9488499E+00,+17.1959E-03,+16.7364E-03
-24.9480749E+00,+16.5265E-03,+16.7364E-03
-24.9472999E+00,+17.0286E-03,+16.7364E-03
-24.9465249E+00,+17.3633E-03,-16.7364E-03
-24.9457499E+00,+17.1959E-03,-16.7364E-03
-24.9449749E+00,+17.1959E-03,-16.7364E-03
-24.9441999E+00,+17.6980E-03,-16.7364E-03
-24.9434249E+00,+17.0286E-03,-0.0E+00
-24.9426499E+00,+16.3591E-03,-16.7364E-03
-24.9418749E+00,+17.1959E-03,+0.0E+00
-24.9410999E+00,+17.5306E-03,+16.7364E-03
-24.9403249E+00,+17.1959E-03,+16.7364E-03
-24.9395499E+00,+17.3633E-03,+50.2092E-03
-24.9387749E+00,+17.8654E-03,-50.2092E-03
-24.9379999E+00,+16.6938E-03,+16.7364E-03
-24.9372249E+00,+17.0286E-03,-0.0E+00
-24.9364499E+00,+17.3633E-03,-16.7364E-03
-24.9356749E+00,+17.1959E-03,-16.7364E-03
-24.9348999E+00,+16.6938E-03,-16.7364E-03
-24.9341249E+00,+17.1959E-03,-16.7364E-03
-24.9333499E+00,+16.3591E-03,+0.0E+00
-24.9325749E+00,+17.3633E-03,+16.7364E-03
-24.9317999E+00,+17.5306E-03,-16.7364E-03
-24.9310249E+00,+16.6938E-03,-16.7364E-03
-24.9302499E+00,+17.3633E-03,-0.0E+00
-24.9294749E+00,+17.0286E-03,-33.4728E-03
-24.9286999E+00,+17.3633E-03,+33.4728E-03
-24.9279249E+00,+18.2001E-03,-16.7364E-03
-24.9271499E+00,+17.1959E-03,-16.7364E-03
-24.9263749E+00,+17.5306E-03,+16.7364E-03
-24.9255999E+00,+17.1959E-03,-16.7364E-03
-24.9248248E+00,+17.0286E-03,+16.7364E-03
-24.9240498E+00,+16.6938E-03,-16.7364E-03
-24.9232748E+00,+17.0286E-03,+16.7364E-03
-24.9224998E+00,+18.0327E-03,-16.7364E-03
-24.9217248E+00,+16.6938E-03,-16.7364E-03
-24.9209498E+00,+16.6938E-03,+0.0E+00
-24.9201748E+00,+16.6938E-03,+0.0E+00
-24.9193998E+00,+16.8612E-03,+0.0E+00
-24.9186248E+00,+17.5306E-03,+0.0E+00
-24.9178498E+00,+16.8612E-03,+16.7364E-03
-24.9170748E+00,+17.1959E-03,-16.7364E-03
-24.9162998E+00,+17.5306E-03,+33.4728E-03
-24.9155248E+00,+17.1959E-03,+33.4728E-03
-24.9147498E+00,+17.1959E-03,-16.7364E-03
-24.9139748E+00,+17.3633E-03,-16.7364E-03
-24.9131998E+00,+17.1959E-03,+16.7364E-03
-24.9124248E+00,+17.0286E-03,-0.0E+00
-24.9116498E+00,+17.3633E-03,-16.7364E-03
-24.9108748E+00,+17.0286E-03,-16.7364E-03
-24.9100998E+00,+16.8612E-03,-0.0E+00
-24.9093248E+00,+16.8612E-03,-16.7364E-03
-24.9085498E+00,+17.6980E-03,+0.0E+00
-24.9077748E+00,+17.3633E-03,+33.4728E-03
-24.9069998E+00,+17.0286E-03,-33.4728E-03
-24.9062248E+00,+16.8612E-03,-0.0E+00
-24.9054498E+00,+17.3633E-03,-16.7364E-03
-24.9046748E+00,+17.6980E-03,+0.0E+00
-24.9038998E+00,+17.1959E-03,+33.4728E-03
-24.9031248E+00,+17.0286E-03,+33.4728E-03
-24.9023498E+00,+17.1959E-03,-16.7364E-03
-24.9015748E+00,+16.8612E-03,-0.0E+00
-24.9007998E+00,+16.3591E-03,-16.7364E-03
-24.9000248E+00,+16.1917E-03,+16.7364E-03
-24.8992498E+00,+17.5306E-03,-16.7364E-03
-24.8984748E+00,+16.8612E-03,+16.7364E-03
