x-axis,1KHZ,3
second,Volt,Volt
-4.90652495E+00,+23.94070E-03,+28.39959E-03
-4.90644995E+00,+23.60611E-03,+17.24350E-03
-4.90637495E+00,+23.10397E-03,+507.10E-06
-4.90629995E+00,+22.99236E-03,+6.08288E-03
-4.90622495E+00,+23.32705E-03,-10.64899E-03
-4.90614995E+00,+23.15977E-03,+502.56E-06
-4.90607495E+00,+23.43861E-03,+11.66319E-03
-4.90599995E+00,+23.32714E-03,+507.10E-06
-4.90592495E+00,+23.15973E-03,+6.08288E-03
-4.90584995E+00,+23.27129E-03,-10.64899E-03
-4.90577495E+00,+24.21958E-03,-10.65352E-03
-4.90569995E+00,+24.21976E-03,+6.08288E-03
-4.90562495E+00,+23.66187E-03,-10.64899E-03
-4.90554995E+00,+23.49446E-03,-32.96570E-03
-4.90547495E+00,+23.38290E-03,-5.07775E-03
-4.90539995E+00,+23.66178E-03,+11.66319E-03
-4.90532495E+00,+23.82918E-03,+11.66319E-03
-4.90524995E+00,+23.94075E-03,-10.64899E-03
-4.90517495E+00,+23.66187E-03,-10.65352E-03
-4.90509995E+00,+23.15977E-03,+6.08288E-03
-4.90502495E+00,+23.43861E-03,+507.10E-06
-4.90494995E+00,+23.55026E-03,-16.22930E-03
-4.90487494E+00,+24.05226E-03,+11.65865E-03
-4.90479994E+00,+23.88503E-03,+17.24350E-03
-4.90472494E+00,+23.66182E-03,+11.66319E-03
-4.90464994E+00,+23.32714E-03,+11.66319E-03
-4.90457494E+00,+23.49441E-03,+507.10E-06
-4.90449994E+00,+23.21558E-03,-16.22930E-03
-4.90442494E+00,+23.43861E-03,-10.65352E-03
-4.90434994E+00,+23.55026E-03,-16.22930E-03
-4.90427494E+00,+23.82914E-03,+502.57E-06
-4.90419994E+00,+24.55435E-03,+11.66319E-03
-4.90412494E+00,+24.27556E-03,+22.81928E-03
-4.90404994E+00,+23.21562E-03,+17.24350E-03
-4.90397494E+00,+23.60593E-03,+33.97537E-03
-4.90389994E+00,+23.66187E-03,+11.66773E-03
-4.90382494E+00,+24.27538E-03,+17.23897E-03
-4.90374994E+00,+23.66196E-03,-5.06867E-03
-4.90367494E+00,+23.38285E-03,+502.57E-06
-4.90359994E+00,+23.38290E-03,+11.66319E-03
-4.90352494E+00,+23.43865E-03,-10.64899E-03
-4.90344994E+00,+23.82914E-03,+502.57E-06
-4.90337494E+00,+23.55031E-03,+11.66319E-03
-4.90329994E+00,+23.77334E-03,+33.97537E-03
-4.90322494E+00,+23.66187E-03,+11.66773E-03
-4.90314994E+00,+23.71758E-03,-5.07321E-03
-4.90307494E+00,+23.60606E-03,+17.23897E-03
-4.90299993E+00,+24.27538E-03,+28.39959E-03
-4.90292493E+00,+24.33132E-03,+17.24350E-03
-4.90284993E+00,+24.49860E-03,+22.81928E-03
-4.90277493E+00,+23.77352E-03,+6.08741E-03
-4.90269993E+00,+23.32709E-03,+17.23897E-03
-4.90262493E+00,+23.66178E-03,-16.22477E-03
-4.90254993E+00,+23.27138E-03,-16.23383E-03
-4.90247493E+00,+23.43861E-03,+17.23897E-03
-4.90239993E+00,+23.77338E-03,+17.24350E-03
-4.90232493E+00,+23.71762E-03,-21.80508E-03
-4.90224993E+00,+23.43870E-03,+6.07835E-03
-4.90217493E+00,+23.43865E-03,+17.24350E-03
-4.90209993E+00,+23.60602E-03,+507.10E-06
-4.90202493E+00,+23.66182E-03,-5.07321E-03
-4.90194993E+00,+23.43870E-03,-16.22930E-03
-4.90187493E+00,+23.66178E-03,+502.57E-06
-4.90179993E+00,+23.38294E-03,-10.64899E-03
-4.90172493E+00,+23.60597E-03,+11.65866E-03
-4.90164993E+00,+23.60606E-03,+39.55568E-03
-4.90157493E+00,+23.27134E-03,+22.82381E-03
-4.90149993E+00,+23.71753E-03,+22.81928E-03
-4.90142493E+00,+23.77343E-03,+6.08741E-03
-4.90134993E+00,+23.43870E-03,+6.08288E-03
-4.90127493E+00,+23.21553E-03,+11.66319E-03
-4.90119992E+00,+22.93661E-03,+33.97537E-03
-4.90112492E+00,+23.04812E-03,+33.97990E-03
-4.90104992E+00,+23.38285E-03,+17.24350E-03
-4.90097492E+00,+23.94070E-03,+22.81928E-03
-4.90089992E+00,+23.60611E-03,+17.24350E-03
-4.90082492E+00,+22.76929E-03,+11.66319E-03
-4.90074992E+00,+23.38276E-03,+11.66319E-03
-4.90067492E+00,+23.04826E-03,+22.81928E-03
-4.90059992E+00,+22.99232E-03,+17.24350E-03
-4.90052492E+00,+23.60597E-03,+11.66319E-03
-4.90044992E+00,+23.49450E-03,-10.64899E-03
-4.90037492E+00,+23.21553E-03,+11.65866E-03
-4.90029992E+00,+22.82505E-03,-5.06868E-03
-4.90022492E+00,+23.10388E-03,-21.80961E-03
-4.90014992E+00,+23.43865E-03,-21.80961E-03
-4.90007492E+00,+23.38290E-03,-10.65352E-03
-4.89999992E+00,+23.55021E-03,+6.08288E-03
-4.89992492E+00,+23.55026E-03,+22.81928E-03
-4.89984992E+00,+23.04821E-03,+17.24350E-03
-4.89977492E+00,+23.60593E-03,+11.66319E-03
-4.89969992E+00,+23.43874E-03,+11.66319E-03
-4.89962492E+00,+22.93661E-03,+507.10E-06
-4.89954992E+00,+23.15968E-03,+17.23897E-03
-4.89947492E+00,+23.32709E-03,+6.08741E-03
-4.89939992E+00,+22.99241E-03,-5.07321E-03
-4.89932491E+00,+22.82500E-03,+17.23897E-03
-4.89924991E+00,+23.38281E-03,+17.24350E-03
-4.89917491E+00,+23.99650E-03,+507.10E-06
-4.89909991E+00,+23.82923E-03,+17.23897E-03
-4.89902491E+00,+23.43870E-03,+28.39959E-03
-4.89894991E+00,+23.43865E-03,+6.08741E-03
-4.89887491E+00,+23.04821E-03,-16.22930E-03
-4.89879991E+00,+22.49032E-03,+502.57E-06
-4.89872491E+00,+23.10384E-03,+507.10E-06
-4.89864991E+00,+22.60197E-03,+6.08288E-03
-4.89857491E+00,+22.60179E-03,+11.66319E-03
-4.89849991E+00,+22.71344E-03,-10.64899E-03
-4.89842491E+00,+22.99232E-03,+11.65866E-03
-4.89834991E+00,+22.93661E-03,+17.24350E-03
-4.89827491E+00,+23.15968E-03,+507.10E-06
-4.89819991E+00,+23.21553E-03,+6.08288E-03
-4.89812491E+00,+23.04817E-03,+507.10E-06
-4.89804991E+00,+23.21549E-03,-5.07321E-03
-4.89797491E+00,+23.43865E-03,+17.23897E-03
-4.89789991E+00,+22.71353E-03,+6.08741E-03
-4.89782491E+00,+22.54603E-03,-5.07321E-03
-4.89774991E+00,+22.88076E-03,+6.08288E-03
-4.89767491E+00,+22.99236E-03,+507.10E-06
-4.89759991E+00,+22.76924E-03,-5.07321E-03
-4.89752491E+00,+22.88076E-03,-5.07321E-03
-4.89744990E+00,+23.10393E-03,+17.23897E-03
-4.89737490E+00,+22.93661E-03,+28.39959E-03
-4.89729990E+00,+23.27124E-03,+17.24350E-03
-4.89722490E+00,+22.82509E-03,+11.66319E-03
-4.89714990E+00,+22.49027E-03,+507.10E-06
-4.89707490E+00,+22.93652E-03,-16.22930E-03
-4.89699990E+00,+23.27129E-03,-10.65352E-03
-4.89692490E+00,+22.76929E-03,+6.08288E-03
