x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-232.744972E-03,+56.387205E-03,+66.594060E-03,-1.241890047E+00
-232.738076E-03,+55.488405E-03,+49.981317E-03,-1.209316043E+00
-232.731180E-03,+88.961209E-03,+71.978847E-03,-1.208417247E+00
-232.724284E-03,+122.434012E-03,+67.052444E-03,-1.219874445E+00
-232.717388E-03,+111.875604E-03,+55.366103E-03,-1.219874445E+00
-232.710492E-03,+78.402800E-03,+77.822023E-03,-1.219874445E+00
-232.703596E-03,+66.945605E-03,+78.280401E-03,-1.197858837E+00
-232.696699E-03,+88.961215E-03,+72.437232E-03,-1.208417253E+00
-232.689803E-03,+100.418407E-03,+27.525385E-03,-1.219874445E+00
-232.682907E-03,+100.418407E-03,+26.608638E-03,-1.219874445E+00
-232.676011E-03,+100.418407E-03,+38.294973E-03,-1.219874445E+00
-232.669115E-03,+100.418407E-03,+38.294973E-03,-1.219874445E+00
-232.662219E-03,+100.418407E-03,+49.522937E-03,-1.219874445E+00
-232.655323E-03,+56.387173E-03,+55.366103E-03,-1.219874445E+00
-232.648427E-03,+77.504039E-03,+66.594068E-03,-1.219874445E+00
-232.641531E-03,+100.418407E-03,+72.437232E-03,-1.241890065E+00
-232.634635E-03,+100.418407E-03,+49.981299E-03,-1.253347248E+00
-232.627738E-03,+56.387164E-03,+49.522940E-03,-1.231331626E+00
-232.620842E-03,+77.504049E-03,+66.594071E-03,-1.219874445E+00
-232.613946E-03,+100.418407E-03,+72.437232E-03,-1.197858821E+00
-232.607050E-03,+122.434033E-03,+72.437232E-03,-1.208417268E+00
-232.600154E-03,+111.875583E-03,+49.981293E-03,-1.197858819E+00
-232.593258E-03,+100.418407E-03,+27.067002E-03,-1.230432899E+00
-232.586362E-03,+100.418407E-03,+32.451814E-03,-1.231331619E+00
-232.579466E-03,+144.449668E-03,+71.978888E-03,-1.219874445E+00
-232.572570E-03,+101.317118E-03,+78.280390E-03,-1.219874445E+00
-232.565673E-03,+110.976870E-03,+72.437232E-03,-1.219874445E+00
-232.558777E-03,+111.875576E-03,+72.437232E-03,-1.197858811E+00
-232.551881E-03,+78.402772E-03,+38.753310E-03,-1.208417278E+00
-232.544985E-03,+88.961241E-03,+32.451818E-03,-1.219874445E+00
