x-axis,1KHZ,2,3
second,Volt,Volt,Volt
-4.5876999E+00,+1.8570868E+00,+994.2782E-03,+152.5105E-03
-4.5875499E+00,+1.8570868E+00,+1.0454916E+00,+219.4561E-03
-4.5873999E+00,+1.8570868E+00,+1.0113494E+00,+319.8745E-03
-4.5872499E+00,+1.8236140E+00,+960.1360E-03,+185.9833E-03
-4.5870999E+00,+1.9072960E+00,+1.0113494E+00,+252.9289E-03
-4.5869499E+00,+1.8403504E+00,+1.0113494E+00,+219.4561E-03
-4.5867999E+00,+1.8570868E+00,+960.1360E-03,+252.9289E-03
-4.5866499E+00,+1.8236140E+00,+994.2782E-03,+219.4561E-03
-4.5864999E+00,+1.8570868E+00,+994.2782E-03,+219.4561E-03
-4.5863499E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5861999E+00,+1.8905596E+00,+1.0113494E+00,+219.4561E-03
-4.5860499E+00,+1.8905596E+00,+994.2782E-03,+252.9289E-03
-4.5858999E+00,+1.8403504E+00,+994.2782E-03,+252.9289E-03
-4.5857499E+00,+1.8905596E+00,+1.0113494E+00,+286.4017E-03
-4.5855999E+00,+1.8403504E+00,+1.0454916E+00,+252.9289E-03
-4.5854499E+00,+1.8570868E+00,+1.0113494E+00,+219.4561E-03
-4.5852999E+00,+1.8738232E+00,+1.0113494E+00,+219.4561E-03
-4.5851499E+00,+1.8403504E+00,+994.2782E-03,+252.9289E-03
-4.5849999E+00,+1.8738232E+00,+994.2782E-03,+252.9289E-03
-4.5848499E+00,+1.8738232E+00,+1.0113494E+00,+185.9833E-03
-4.5846999E+00,+1.8403504E+00,+994.2782E-03,+219.4561E-03
-4.5845499E+00,+1.8570868E+00,+994.2782E-03,+252.9289E-03
-4.5843999E+00,+1.8738232E+00,+994.2782E-03,+219.4561E-03
-4.5842499E+00,+1.8570868E+00,+977.2071E-03,+252.9289E-03
-4.5840999E+00,+1.8738232E+00,+1.0113494E+00,+185.9833E-03
-4.5839499E+00,+1.8570868E+00,+1.0113494E+00,+152.5105E-03
-4.5837999E+00,+1.8905596E+00,+994.2782E-03,+252.9289E-03
-4.5836499E+00,+1.8738232E+00,+1.0284205E+00,+219.4561E-03
-4.5834999E+00,+1.8570868E+00,+1.0284205E+00,+219.4561E-03
-4.5833499E+00,+1.8738232E+00,+960.1360E-03,+219.4561E-03
-4.5831999E+00,+1.8738232E+00,+1.0113494E+00,+185.9833E-03
-4.5830499E+00,+1.8570868E+00,+1.0113494E+00,+252.9289E-03
-4.5828999E+00,+1.8570868E+00,+994.2782E-03,+252.9289E-03
-4.5827499E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5825999E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5824499E+00,+1.8738232E+00,+994.2782E-03,+185.9833E-03
-4.5822999E+00,+1.8905596E+00,+1.0113494E+00,+286.4017E-03
-4.5821499E+00,+1.8738232E+00,+1.0113494E+00,+252.9289E-03
-4.5819999E+00,+1.8403504E+00,+1.0113494E+00,+252.9289E-03
-4.5818499E+00,+1.8905596E+00,+1.0113494E+00,+286.4017E-03
-4.5816999E+00,+1.8570868E+00,+1.0454916E+00,+252.9289E-03
-4.5815499E+00,+1.8738232E+00,+960.1360E-03,+286.4016E-03
-4.5813999E+00,+1.8738232E+00,+1.0284205E+00,+185.9833E-03
-4.5812499E+00,+1.8570868E+00,+994.2782E-03,+319.8744E-03
