x-axis,2,3
second,Volt,Volt
-21.5000000E+00,+814.2553E-03,-767.2594E-03
-21.4993250E+00,+778.1046E-03,-767.2594E-03
-21.4986500E+00,+826.3055E-03,-599.8954E-03
-21.4979750E+00,+802.2050E-03,-767.2594E-03
-21.4973000E+00,+814.2553E-03,-599.8954E-03
-21.4966250E+00,+790.1548E-03,-767.2594E-03
-21.4959500E+00,+790.1548E-03,-767.2594E-03
-21.4952749E+00,+814.2553E-03,-767.2594E-03
-21.4945999E+00,+814.2553E-03,-1.1019875E+00
-21.4939249E+00,+802.2050E-03,-432.5314E-03
-21.4932499E+00,+826.3055E-03,-934.6234E-03
-21.4925749E+00,+790.1548E-03,-767.2594E-03
-21.4918999E+00,+802.2050E-03,-767.2594E-03
-21.4912249E+00,+790.1548E-03,-599.8954E-03
-21.4905499E+00,+802.2050E-03,-934.6234E-03
-21.4898749E+00,+790.1548E-03,-767.2594E-03
-21.4891999E+00,+790.1548E-03,-599.8954E-03
-21.4885249E+00,+826.3055E-03,-934.6234E-03
-21.4878499E+00,+814.2553E-03,-767.2594E-03
-21.4871749E+00,+790.1548E-03,-767.2594E-03
-21.4864999E+00,+802.2050E-03,-767.2594E-03
-21.4858248E+00,+814.2553E-03,-767.2594E-03
-21.4851498E+00,+814.2553E-03,-767.2594E-03
-21.4844748E+00,+802.2050E-03,-599.8954E-03
-21.4837998E+00,+790.1548E-03,-767.2594E-03
-21.4831248E+00,+802.2050E-03,-934.6234E-03
-21.4824498E+00,+778.1046E-03,-599.8954E-03
-21.4817748E+00,+802.2050E-03,-767.2594E-03
-21.4810998E+00,+790.1548E-03,-934.6234E-03
-21.4804248E+00,+790.1548E-03,-767.2594E-03
-21.4797498E+00,+766.0544E-03,-767.2594E-03
-21.4790748E+00,+802.2050E-03,-767.2594E-03
-21.4783998E+00,+802.2050E-03,-767.2594E-03
-21.4777248E+00,+814.2553E-03,-767.2594E-03
-21.4770497E+00,+802.2050E-03,-767.2594E-03
-21.4763747E+00,+790.1548E-03,-767.2594E-03
-21.4756997E+00,+814.2553E-03,-934.6234E-03
-21.4750247E+00,+802.2050E-03,-767.2594E-03
-21.4743497E+00,+814.2553E-03,-767.2594E-03
-21.4736747E+00,+838.3557E-03,-767.2594E-03
-21.4729997E+00,+826.3055E-03,-599.8954E-03
-21.4723247E+00,+802.2050E-03,-767.2594E-03
-21.4716497E+00,+802.2050E-03,-767.2594E-03
-21.4709747E+00,+778.1046E-03,-767.2594E-03
-21.4702997E+00,+802.2050E-03,-599.8954E-03
-21.4696247E+00,+802.2050E-03,-599.8954E-03
-21.4689497E+00,+790.1548E-03,-934.6234E-03
-21.4682746E+00,+814.2553E-03,-767.2594E-03
-21.4675996E+00,+802.2050E-03,-934.6234E-03
-21.4669246E+00,+790.1548E-03,-767.2594E-03
-21.4662496E+00,+790.1548E-03,-934.6234E-03
-21.4655746E+00,+790.1548E-03,-599.8954E-03
-21.4648996E+00,+814.2553E-03,-599.8954E-03
-21.4642246E+00,+814.2553E-03,-934.6234E-03
-21.4635496E+00,+790.1548E-03,-767.2594E-03
-21.4628746E+00,+766.0544E-03,-599.8954E-03
-21.4621996E+00,+802.2050E-03,-767.2594E-03
-21.4615246E+00,+802.2050E-03,-767.2594E-03
-21.4608496E+00,+790.1548E-03,-767.2594E-03
-21.4601746E+00,+814.2553E-03,-934.6235E-03
-21.4594996E+00,+814.2553E-03,-934.6234E-03
-21.4588245E+00,+826.3055E-03,-599.8954E-03
-21.4581495E+00,+790.1548E-03,-934.6234E-03
-21.4574745E+00,+790.1548E-03,-599.8954E-03
-21.4567995E+00,+814.2553E-03,-599.8954E-03
-21.4561245E+00,+790.1548E-03,-1.1019875E+00
-21.4554495E+00,+826.3055E-03,-767.2594E-03
-21.4547745E+00,+826.3055E-03,-934.6234E-03
-21.4540995E+00,+802.2050E-03,-767.2594E-03
-21.4534245E+00,+790.1548E-03,-599.8954E-03
-21.4527495E+00,+802.2050E-03,-767.2594E-03
-21.4520745E+00,+802.2050E-03,-599.8954E-03
-21.4513995E+00,+802.2050E-03,-599.8954E-03
-21.4507245E+00,+790.1548E-03,-934.6234E-03
-21.4500494E+00,+778.1046E-03,-767.2594E-03
-21.4493744E+00,+754.0042E-03,-767.2594E-03
-21.4486994E+00,+802.2050E-03,-432.5314E-03
-21.4480244E+00,+814.2553E-03,-767.2594E-03
-21.4473494E+00,+802.2050E-03,-767.2594E-03
-21.4466744E+00,+802.2050E-03,-767.2594E-03
-21.4459994E+00,+778.1046E-03,-767.2594E-03
-21.4453244E+00,+802.2050E-03,-599.8954E-03
-21.4446494E+00,+802.2050E-03,-767.2594E-03
-21.4439744E+00,+826.3055E-03,-934.6234E-03
-21.4432994E+00,+814.2553E-03,-767.2594E-03
-21.4426244E+00,+826.3055E-03,-934.6234E-03
-21.4419494E+00,+802.2050E-03,-767.2594E-03
-21.4412744E+00,+790.1548E-03,-767.2594E-03
-21.4405993E+00,+814.2553E-03,-767.2594E-03
-21.4399243E+00,+802.2050E-03,-934.6234E-03
-21.4392493E+00,+790.1548E-03,-767.2594E-03
-21.4385743E+00,+790.1548E-03,-934.6235E-03
-21.4378993E+00,+790.1548E-03,-934.6234E-03
-21.4372243E+00,+778.1046E-03,-432.5314E-03
-21.4365493E+00,+802.2050E-03,-599.8954E-03
-21.4358743E+00,+802.2050E-03,-767.2594E-03
-21.4351993E+00,+802.2050E-03,-767.2594E-03
-21.4345243E+00,+790.1548E-03,-934.6234E-03
-21.4338493E+00,+790.1548E-03,-767.2594E-03
-21.4331743E+00,+790.1548E-03,-767.2594E-03
-21.4324993E+00,+790.1548E-03,-599.8954E-03
-21.4318242E+00,+790.1548E-03,-767.2594E-03
-21.4311492E+00,+790.1548E-03,-767.2594E-03
-21.4304742E+00,+814.2553E-03,-599.8954E-03
-21.4297992E+00,+814.2552E-03,-599.8954E-03
-21.4291242E+00,+790.1548E-03,-934.6234E-03
-21.4284492E+00,+826.3055E-03,-767.2594E-03
-21.4277742E+00,+790.1548E-03,-767.2594E-03
-21.4270992E+00,+790.1548E-03,-599.8954E-03
-21.4264242E+00,+802.2050E-03,-934.6234E-03
-21.4257492E+00,+802.2050E-03,-767.2594E-03
-21.4250742E+00,+790.1548E-03,-767.2594E-03
-21.4243992E+00,+790.1548E-03,-1.1019875E+00
-21.4237242E+00,+790.1548E-03,-767.2594E-03
-21.4230491E+00,+814.2552E-03,-767.2594E-03
-21.4223741E+00,+778.1046E-03,-767.2594E-03
-21.4216991E+00,+778.1046E-03,-767.2594E-03
-21.4210241E+00,+826.3055E-03,-767.2594E-03
-21.4203491E+00,+838.3557E-03,-767.2594E-03
-21.4196741E+00,+802.2050E-03,-767.2594E-03
-21.4189991E+00,+790.1548E-03,-767.2594E-03
-21.4183241E+00,+790.1548E-03,-599.8954E-03
-21.4176491E+00,+814.2552E-03,-599.8954E-03
-21.4169741E+00,+790.1548E-03,-767.2594E-03
-21.4162991E+00,+814.2552E-03,-934.6234E-03
-21.4156241E+00,+790.1548E-03,-767.2594E-03
-21.4149491E+00,+814.2552E-03,-767.2594E-03
-21.4142741E+00,+790.1548E-03,-767.2594E-03
-21.4135990E+00,+790.1548E-03,-767.2594E-03
-21.4129240E+00,+802.2050E-03,-767.2594E-03
-21.4122490E+00,+826.3055E-03,-767.2594E-03
-21.4115740E+00,+814.2552E-03,-934.6234E-03
-21.4108990E+00,+790.1548E-03,-767.2594E-03
-21.4102240E+00,+814.2552E-03,-767.2594E-03
-21.4095490E+00,+790.1548E-03,-767.2594E-03
-21.4088740E+00,+790.1548E-03,-1.1019874E+00
-21.4081990E+00,+802.2050E-03,-599.8954E-03
-21.4075240E+00,+802.2050E-03,-767.2594E-03
-21.4068490E+00,+802.2050E-03,-767.2594E-03
-21.4061740E+00,+814.2553E-03,-767.2594E-03
-21.4054990E+00,+802.2050E-03,-599.8954E-03
-21.4048239E+00,+790.1548E-03,-934.6234E-03
-21.4041489E+00,+766.0544E-03,-599.8954E-03
-21.4034739E+00,+826.3055E-03,-767.2594E-03
-21.4027989E+00,+790.1548E-03,-934.6234E-03
-21.4021239E+00,+802.2050E-03,-767.2594E-03
-21.4014489E+00,+790.1548E-03,-934.6234E-03
-21.4007739E+00,+766.0544E-03,-767.2594E-03
-21.4000989E+00,+826.3055E-03,-934.6234E-03
-21.3994239E+00,+790.1548E-03,-767.2594E-03
-21.3987489E+00,+802.2050E-03,-767.2594E-03
-21.3980739E+00,+790.1548E-03,-934.6234E-03
-21.3973989E+00,+814.2553E-03,-767.2594E-03
-21.3967239E+00,+814.2552E-03,-767.2594E-03
-21.3960489E+00,+802.2050E-03,-767.2594E-03
-21.3953738E+00,+790.1548E-03,-599.8954E-03
-21.3946988E+00,+790.1548E-03,-934.6234E-03
-21.3940238E+00,+802.2050E-03,-767.2594E-03
-21.3933488E+00,+754.0042E-03,-767.2594E-03
-21.3926738E+00,+814.2552E-03,-767.2594E-03
-21.3919988E+00,+778.1046E-03,-767.2594E-03
-21.3913238E+00,+802.2050E-03,-934.6234E-03
-21.3906488E+00,+790.1548E-03,-767.2594E-03
-21.3899738E+00,+778.1046E-03,-432.5314E-03
-21.3892988E+00,+814.2552E-03,-767.2594E-03
-21.3886238E+00,+790.1548E-03,-934.6234E-03
-21.3879488E+00,+814.2552E-03,-767.2595E-03
-21.3872738E+00,+802.2050E-03,-1.1019874E+00
-21.3865987E+00,+802.2050E-03,-767.2594E-03
-21.3859237E+00,+802.2050E-03,-432.5314E-03
-21.3852487E+00,+778.1046E-03,-767.2594E-03
-21.3845737E+00,+802.2050E-03,-599.8954E-03
-21.3838987E+00,+790.1548E-03,-767.2594E-03
-21.3832237E+00,+814.2553E-03,-934.6235E-03
-21.3825487E+00,+814.2552E-03,-934.6235E-03
-21.3818737E+00,+790.1548E-03,-934.6234E-03
-21.3811987E+00,+802.2050E-03,-767.2595E-03
-21.3805237E+00,+814.2553E-03,-1.1019874E+00
-21.3798487E+00,+814.2552E-03,-767.2594E-03
-21.3791737E+00,+790.1548E-03,-934.6234E-03
-21.3784987E+00,+790.1548E-03,-767.2594E-03
-21.3778237E+00,+802.2050E-03,-432.5314E-03
-21.3771486E+00,+802.2050E-03,-934.6234E-03
-21.3764736E+00,+826.3055E-03,-767.2594E-03
-21.3757986E+00,+802.2050E-03,-599.8954E-03
-21.3751236E+00,+790.1548E-03,-767.2594E-03
-21.3744486E+00,+790.1548E-03,-934.6235E-03
-21.3737736E+00,+790.1548E-03,-1.1019874E+00
-21.3730986E+00,+814.2552E-03,-767.2594E-03
-21.3724236E+00,+790.1548E-03,-767.2594E-03
