x-axis,2,3
-15.0000000E+00,+482.1443E-03,-97.8034E-03
-14.9995250E+00,+482.1443E-03,-265.1674E-03
-14.9990500E+00,+533.3577E-03,-265.1674E-03
-14.9985750E+00,+516.2866E-03,-265.1674E-03
-14.9981000E+00,+533.3577E-03,-432.5314E-03
-14.9976250E+00,+533.3577E-03,+69.5606E-03
-14.9971500E+00,+499.2155E-03,-432.5314E-03
-14.9966750E+00,+499.2155E-03,-265.1674E-03
-14.9961999E+00,+482.1443E-03,-432.5314E-03
-14.9957249E+00,+533.3577E-03,-432.5314E-03
-14.9952499E+00,+516.2866E-03,-265.1674E-03
-14.9947749E+00,+499.2155E-03,-265.1674E-03
-14.9942999E+00,+533.3577E-03,-599.8954E-03
-14.9938249E+00,+465.0732E-03,-265.1674E-03
-14.9933499E+00,+516.2866E-03,-265.1674E-03
-14.9928749E+00,+482.1443E-03,-265.1674E-03
-14.9923999E+00,+516.2866E-03,-265.1674E-03
-14.9919249E+00,+533.3577E-03,-265.1674E-03
-14.9914499E+00,+482.1443E-03,-265.1674E-03
-14.9909749E+00,+516.2866E-03,-432.5314E-03
-14.9904999E+00,+550.4289E-03,-432.5314E-03
-14.9900249E+00,+482.1443E-03,-265.1674E-03
-14.9895499E+00,+482.1443E-03,-265.1674E-03
-14.9890748E+00,+499.2155E-03,-265.1674E-03
-14.9885998E+00,+516.2866E-03,-265.1674E-03
-14.9881248E+00,+516.2866E-03,-265.1674E-03
-14.9876498E+00,+499.2155E-03,-265.1674E-03
-14.9871748E+00,+516.2866E-03,-265.1674E-03
-14.9866998E+00,+516.2866E-03,-97.8034E-03
-14.9862248E+00,+533.3577E-03,-265.1674E-03
-14.9857498E+00,+499.2155E-03,-432.5314E-03
-14.9852748E+00,+567.5000E-03,-97.8034E-03
-14.9847998E+00,+482.1443E-03,-432.5314E-03
-14.9843248E+00,+499.2155E-03,-599.8954E-03
-14.9838498E+00,+516.2866E-03,-432.5314E-03
-14.9833748E+00,+499.2155E-03,-432.5314E-03
-14.9828998E+00,+499.2155E-03,-432.5314E-03
-14.9824248E+00,+516.2866E-03,-265.1674E-03
-14.9819497E+00,+533.3577E-03,-265.1674E-03
-14.9814747E+00,+499.2155E-03,-432.5314E-03
-14.9809997E+00,+516.2866E-03,-97.8034E-03
-14.9805247E+00,+516.2866E-03,-432.5314E-03
-14.9800497E+00,+516.2866E-03,-265.1674E-03
-14.9795747E+00,+533.3577E-03,-265.1674E-03
-14.9790997E+00,+499.2155E-03,-432.5314E-03
-14.9786247E+00,+516.2866E-03,-265.1674E-03
-14.9781497E+00,+533.3577E-03,-265.1674E-03
-14.9776747E+00,+499.2155E-03,-265.1674E-03
-14.9771997E+00,+499.2155E-03,-265.1674E-03
-14.9767247E+00,+516.2866E-03,-265.1674E-03
-14.9762497E+00,+499.2155E-03,-432.5314E-03
-14.9757747E+00,+482.1443E-03,-265.1674E-03
-14.9752997E+00,+499.2155E-03,-265.1674E-03
-14.9748246E+00,+499.2155E-03,-265.1674E-03
-14.9743496E+00,+533.3577E-03,-265.1674E-03
-14.9738746E+00,+516.2866E-03,-265.1674E-03
-14.9733996E+00,+550.4289E-03,-97.8034E-03
-14.9729246E+00,+567.5000E-03,-432.5314E-03
-14.9724496E+00,+516.2866E-03,-265.1674E-03
-14.9719746E+00,+499.2155E-03,-265.1674E-03
-14.9714996E+00,+516.2866E-03,-265.1674E-03
-14.9710246E+00,+550.4289E-03,-97.8034E-03
-14.9705496E+00,+516.2866E-03,-432.5314E-03
-14.9700746E+00,+533.3577E-03,-599.8954E-03
-14.9695996E+00,+516.2866E-03,-265.1674E-03
-14.9691246E+00,+482.1443E-03,-265.1674E-03
-14.9686496E+00,+465.0732E-03,-432.5314E-03
-14.9681745E+00,+516.2866E-03,-432.5314E-03
-14.9676995E+00,+516.2866E-03,-265.1674E-03
-14.9672245E+00,+516.2866E-03,-265.1674E-03
-14.9667495E+00,+516.2866E-03,-97.8034E-03
-14.9662745E+00,+499.2155E-03,-265.1674E-03
-14.9657995E+00,+550.4289E-03,-265.1674E-03
-14.9653245E+00,+516.2866E-03,-265.1674E-03
-14.9648495E+00,+516.2866E-03,-265.1674E-03
-14.9643745E+00,+516.2866E-03,-432.5314E-03
-14.9638995E+00,+499.2155E-03,-265.1674E-03
-14.9634245E+00,+533.3577E-03,-265.1674E-03
-14.9629495E+00,+533.3577E-03,-265.1674E-03
-14.9624745E+00,+482.1443E-03,-265.1674E-03
-14.9619995E+00,+516.2866E-03,-265.1674E-03
-14.9615245E+00,+482.1443E-03,-97.8034E-03
-14.9610494E+00,+499.2155E-03,-265.1674E-03
-14.9605744E+00,+499.2155E-03,-265.1674E-03
-14.9600994E+00,+516.2866E-03,-265.1674E-03
-14.9596244E+00,+516.2866E-03,-265.1674E-03
-14.9591494E+00,+516.2866E-03,-97.8034E-03
-14.9586744E+00,+533.3577E-03,-265.1674E-03
-14.9581994E+00,+550.4289E-03,-265.1674E-03
-14.9577244E+00,+499.2155E-03,-432.5314E-03
-14.9572494E+00,+499.2155E-03,-432.5314E-03
-14.9567744E+00,+533.3577E-03,-265.1674E-03
-14.9562994E+00,+516.2866E-03,-432.5314E-03
-14.9558244E+00,+482.1443E-03,-265.1674E-03
-14.9553494E+00,+499.2155E-03,-265.1674E-03
-14.9548744E+00,+533.3577E-03,-432.5314E-03
-14.9543994E+00,+499.2155E-03,-432.5314E-03
-14.9539243E+00,+516.2866E-03,-97.8034E-03
-14.9534493E+00,+516.2866E-03,-432.5314E-03
-14.9529743E+00,+499.2155E-03,-265.1674E-03
-14.9524993E+00,+533.3577E-03,-432.5314E-03
-14.9520243E+00,+533.3577E-03,-432.5314E-03
-14.9515493E+00,+533.3577E-03,-599.8954E-03
-14.9510743E+00,+499.2155E-03,-432.5314E-03
-14.9505993E+00,+533.3577E-03,-432.5314E-03
-14.9501243E+00,+533.3577E-03,-265.1674E-03
-14.9496493E+00,+550.4289E-03,-265.1674E-03
-14.9491743E+00,+482.1443E-03,-432.5314E-03
-14.9486993E+00,+499.2155E-03,-265.1674E-03
-14.9482243E+00,+499.2155E-03,-97.8034E-03
-14.9477493E+00,+516.2866E-03,-265.1674E-03
-14.9472743E+00,+533.3577E-03,-432.5314E-03
-14.9467992E+00,+516.2866E-03,-265.1674E-03
-14.9463242E+00,+516.2866E-03,-265.1674E-03
-14.9458492E+00,+499.2155E-03,-265.1674E-03
-14.9453742E+00,+516.2866E-03,-97.8034E-03
-14.9448992E+00,+516.2866E-03,-97.8034E-03
-14.9444242E+00,+533.3577E-03,-265.1674E-03
-14.9439492E+00,+482.1443E-03,-97.8034E-03
-14.9434742E+00,+533.3577E-03,-265.1674E-03
-14.9429992E+00,+516.2866E-03,-432.5314E-03
-14.9425242E+00,+499.2155E-03,-265.1674E-03
-14.9420492E+00,+516.2866E-03,-432.5314E-03
-14.9415742E+00,+499.2155E-03,-432.5314E-03
-14.9410992E+00,+533.3577E-03,-265.1674E-03
-14.9406242E+00,+533.3577E-03,-265.1674E-03
-14.9401492E+00,+533.3577E-03,-432.5314E-03
-14.9396741E+00,+499.2155E-03,-432.5314E-03
-14.9391991E+00,+533.3577E-03,-432.5314E-03
-14.9387241E+00,+499.2155E-03,-265.1674E-03
-14.9382491E+00,+567.5000E-03,-265.1674E-03
-14.9377741E+00,+516.2866E-03,-265.1674E-03
-14.9372991E+00,+499.2155E-03,-265.1674E-03
-14.9368241E+00,+550.4289E-03,-265.1674E-03
-14.9363491E+00,+482.1443E-03,-432.5314E-03
-14.9358741E+00,+499.2155E-03,-97.8034E-03
-14.9353991E+00,+516.2866E-03,-432.5314E-03
-14.9349241E+00,+482.1443E-03,-265.1674E-03
-14.9344491E+00,+516.2866E-03,-265.1674E-03
-14.9339741E+00,+516.2866E-03,-265.1674E-03
-14.9334991E+00,+533.3577E-03,-432.5314E-03
-14.9330241E+00,+499.2155E-03,-265.1674E-03
-14.9325490E+00,+516.2866E-03,-265.1674E-03
-14.9320740E+00,+516.2866E-03,-432.5314E-03
-14.9315990E+00,+499.2155E-03,-97.8034E-03
-14.9311240E+00,+516.2866E-03,-265.1674E-03
-14.9306490E+00,+533.3577E-03,-265.1674E-03
-14.9301740E+00,+516.2866E-03,-432.5314E-03
-14.9296990E+00,+482.1443E-03,-97.8034E-03
-14.9292240E+00,+516.2866E-03,-599.8954E-03
-14.9287490E+00,+516.2866E-03,-265.1674E-03
-14.9282740E+00,+499.2155E-03,-265.1674E-03
-14.9277990E+00,+516.2866E-03,-265.1674E-03
-14.9273240E+00,+516.2866E-03,-432.5314E-03
-14.9268490E+00,+567.5000E-03,-97.8034E-03
-14.9263740E+00,+516.2866E-03,-265.1674E-03
-14.9258990E+00,+533.3577E-03,-265.1674E-03
-14.9254239E+00,+533.3577E-03,-265.1674E-03
-14.9249489E+00,+533.3577E-03,-265.1674E-03
-14.9244739E+00,+550.4289E-03,-265.1674E-03
-14.9239989E+00,+499.2155E-03,-432.5314E-03
-14.9235239E+00,+499.2155E-03,-265.1674E-03
-14.9230489E+00,+533.3577E-03,-265.1674E-03
-14.9225739E+00,+499.2155E-03,-265.1674E-03
