x-axis,1KHZ,2,3
-4.5635999E+00,+2.7083943E+00,+615.8709E-03,+739.0167E-03
-4.5634499E+00,+2.7223439E+00,+590.2561E-03,+739.0167E-03
-4.5632999E+00,+2.7111810E+00,+584.5711E-03,+739.0167E-03
-4.5631499E+00,+2.7223439E+00,+627.2571E-03,+739.0167E-03
-4.5629999E+00,+2.7111810E+00,+635.7845E-03,+739.0167E-03
-4.5628499E+00,+2.6944446E+00,+635.7845E-03,+739.0167E-03
-4.5626999E+00,+2.7195572E+00,+650.0132E-03,+599.5201E-03
-4.5625499E+00,+2.7251307E+00,+610.1697E-03,+711.1493E-03
-4.5623998E+00,+2.7251307E+00,+601.6423E-03,+739.0167E-03
-4.5622498E+00,+2.7390803E+00,+615.8709E-03,+878.5133E-03
-4.5620998E+00,+2.7139678E+00,+618.7134E-03,+906.3807E-03
-4.5619498E+00,+2.7083943E+00,+618.7134E-03,+766.8841E-03
-4.5617998E+00,+2.7502432E+00,+632.9420E-03,+878.5133E-03
-4.5616498E+00,+2.7167545E+00,+593.0986E-03,+766.8841E-03
-4.5614998E+00,+2.7083943E+00,+570.3425E-03,+739.0167E-03
-4.5613498E+00,+2.7223439E+00,+638.6433E-03,+460.0235E-03
-4.5611998E+00,+2.7111810E+00,+610.1697E-03,+683.2818E-03
-4.5610498E+00,+2.6944446E+00,+615.8709E-03,+739.0167E-03
-4.5608998E+00,+2.7195572E+00,+618.7134E-03,+878.5133E-03
-4.5607498E+00,+2.7251307E+00,+590.2561E-03,+766.8841E-03
-4.5605998E+00,+2.7251307E+00,+613.0284E-03,+739.0167E-03
-4.5604498E+00,+2.7111810E+00,+632.9420E-03,+739.0167E-03
-4.5602998E+00,+2.7223439E+00,+621.5559E-03,+739.0167E-03
-4.5601498E+00,+2.7251307E+00,+632.9420E-03,+739.0167E-03
-4.5599998E+00,+2.7111810E+00,+607.3272E-03,+878.5133E-03
-4.5598498E+00,+2.7502432E+00,+601.6423E-03,+627.3876E-03
-4.5596998E+00,+2.7307042E+00,+587.4136E-03,+711.1493E-03
