x-axis,1KHZ,2,3
-154.387952E-03,+988.885993E-03,+635.784509E-03,+1.089748906E+00
-154.382976E-03,+1.005622384E+00,+618.713384E-03,+1.022803332E+00
-154.378000E-03,+988.885988E-03,+618.713390E-03,+1.056276124E+00
-154.373024E-03,+988.885982E-03,+635.784509E-03,+1.056276113E+00
-154.368048E-03,+972.149592E-03,+618.713390E-03,+1.022803332E+00
-154.363072E-03,+988.885971E-03,+635.784509E-03,+1.056276135E+00
-154.358096E-03,+938.676789E-03,+618.713384E-03,+1.089748916E+00
-154.353120E-03,+955.413196E-03,+618.713390E-03,+1.056276124E+00
-154.348144E-03,+988.885982E-03,+635.784520E-03,+1.056276113E+00
-154.343168E-03,+972.149586E-03,+652.855633E-03,+1.022803344E+00
-154.338192E-03,+972.149592E-03,+618.713379E-03,+1.089748904E+00
-154.333216E-03,+988.885982E-03,+601.642255E-03,+1.022803344E+00
-154.328240E-03,+972.149581E-03,+601.642272E-03,+1.089748915E+00
-154.323264E-03,+955.413191E-03,+652.855632E-03,+1.056276135E+00
-154.318288E-03,+972.149575E-03,+618.713402E-03,+1.089748926E+00
-154.313312E-03,+938.676796E-03,+669.926756E-03,+1.089748926E+00
-154.308336E-03,+972.149580E-03,+618.713384E-03,+1.089748926E+00
-154.303360E-03,+955.413191E-03,+618.713384E-03,+1.089748915E+00
-154.298384E-03,+972.149586E-03,+618.713391E-03,+1.056276148E+00
-154.293408E-03,+972.149598E-03,+635.784514E-03,+1.123221693E+00
-154.288432E-03,+1.005622377E+00,+635.784514E-03,+1.022803334E+00
-154.283456E-03,+972.149592E-03,+635.784514E-03,+1.056276136E+00
-154.278480E-03,+988.885975E-03,+635.784514E-03,+1.089748914E+00
-154.273504E-03,+955.413191E-03,+635.784508E-03,+1.056276124E+00
-154.268528E-03,+972.149580E-03,+618.713397E-03,+1.056276124E+00
-154.263552E-03,+955.413204E-03,+652.855638E-03,+1.056276137E+00
-154.258576E-03,+1.005622370E+00,+635.784508E-03,+1.089748926E+00
-154.253600E-03,+955.413204E-03,+618.713384E-03,+1.089748901E+00
-154.248624E-03,+1.005622376E+00,+618.713384E-03,+1.022803347E+00
-154.243648E-03,+972.149580E-03,+618.713391E-03,+1.089748914E+00
-154.238672E-03,+955.413185E-03,+635.784508E-03,+1.056276137E+00
-154.233696E-03,+955.413172E-03,+618.713391E-03,+1.089748900E+00
-154.228720E-03,+921.940402E-03,+635.784508E-03,+1.022803335E+00
-154.223744E-03,+972.149580E-03,+618.713371E-03,+1.056276124E+00
-154.218768E-03,+955.413192E-03,+584.571139E-03,+1.056276124E+00
